magnitude,stimLevel,numStims,betaLabels,sid,channel,subjectNum,phaseClass,setToDeliverPhase
247.645291007932,2.5,Test 1,0,d5cd55,144,1,90,180
229.448960948157,2.5,Test 1,0,d5cd55,144,1,90,180
282.950526501547,2.5,Test 1,0,d5cd55,144,1,90,180
309.241128218734,2.5,Test 1,0,d5cd55,144,1,90,180
132.101099619826,2.5,Test 1,0,d5cd55,144,1,90,180
113.913582787915,2.5,Test 1,0,d5cd55,144,1,90,180
151.65082134789,2.5,Test 1,0,d5cd55,144,1,90,180
218.681163380442,2.5,Test 1,0,d5cd55,144,1,90,180
166.110896314665,2.5,Test 1,0,d5cd55,144,1,90,180
185.587448659163,2.5,Test 1,0,d5cd55,144,1,90,180
333.289564864183,2.5,Test 1,0,d5cd55,144,1,90,180
234.350570953571,2.5,Test 1,0,d5cd55,144,1,90,180
311.57509130073,2.5,Test 1,0,d5cd55,144,1,90,180
264.335147721597,2.5,Test 1,0,d5cd55,144,1,90,180
176.900018900806,2.5,Test 1,0,d5cd55,144,1,90,180
187.849338055669,2.5,Test 1,0,d5cd55,144,1,90,180
361.766695186613,2.5,Test 1,0,d5cd55,144,1,90,180
188.601767756746,2.5,Test 1,0,d5cd55,144,1,90,180
267.23773480939,2.5,Test 1,0,d5cd55,144,1,90,180
182.466920274352,2.5,Test 1,0,d5cd55,144,1,90,180
192.999521326027,2.5,Test 1,0,d5cd55,144,1,90,180
220.847422061245,2.5,Test 1,0,d5cd55,144,1,90,180
175.276200425953,2.5,Test 1,0,d5cd55,144,1,90,180
169.516222031861,2.5,Test 1,0,d5cd55,144,1,90,180
161.137115835404,2.5,Test 1,0,d5cd55,144,1,90,180
195.131941259116,2.5,Test 1,0,d5cd55,144,1,90,180
116.29844251089,2.5,Test 1,0,d5cd55,144,1,90,180
239.947887801426,2.5,Test 1,0,d5cd55,144,1,90,180
155.511645406404,2.5,Test 1,0,d5cd55,144,1,90,180
211.716611332596,2.5,Test 1,0,d5cd55,144,1,90,180
200.733854611949,2.5,Test 1,0,d5cd55,144,1,90,180
145.317083952285,2.5,Test 1,0,d5cd55,144,1,90,180
225.636411527062,2.5,Test 1,0,d5cd55,144,1,90,180
160.552491602834,2.5,Test 1,0,d5cd55,144,1,90,180
149.36705934549,2.5,Test 1,0,d5cd55,144,1,90,180
143.548291244471,2.5,Test 1,0,d5cd55,144,1,90,180
156.279551026522,2.5,Test 1,0,d5cd55,144,1,90,180
176.027406764702,2.5,Test 1,0,d5cd55,144,1,90,180
126.14911315902,2.5,Test 1,0,d5cd55,144,1,90,180
280.3745419567,2.5,Test 1,0,d5cd55,144,1,90,180
218.948066821224,2.5,Test 1,0,d5cd55,144,1,90,180
202.385604615271,2.5,Test 1,0,d5cd55,144,1,90,180
215.22036592829,2.5,Test 1,0,d5cd55,144,1,90,180
198.461508366239,2.5,Test 1,0,d5cd55,144,1,90,180
322.258111379137,2.5,Test 1,0,d5cd55,144,1,90,180
NaN,2.5,Test 1,0,d5cd55,144,1,90,180
333.293390213389,2.5,Test 1,0,d5cd55,144,1,90,180
276.556729087259,2.5,Test 1,0,d5cd55,144,1,90,180
174.395942517067,2.5,Test 1,0,d5cd55,144,1,90,180
177.744367919425,2.5,Test 1,0,d5cd55,144,1,90,180
148.625012650728,2.5,Test 1,0,d5cd55,144,1,90,180
228.600765262838,2.5,Test 1,0,d5cd55,144,1,90,180
172.34126522723,2.5,Test 1,0,d5cd55,144,1,90,180
142.687800508001,2.5,Test 1,0,d5cd55,144,1,90,180
158.182114393506,2.5,Test 1,0,d5cd55,144,1,90,180
261.333283139495,2.5,Test 1,0,d5cd55,144,1,90,180
314.662046860293,2.5,Test 1,0,d5cd55,144,1,90,180
276.489909342988,2.5,Test 1,0,d5cd55,144,1,90,180
154.145649845212,2.5,Test 1,0,d5cd55,144,1,90,180
204.856186092636,2.5,Test 1,0,d5cd55,144,1,90,180
166.018104797001,2.5,Test 1,0,d5cd55,144,1,90,180
317.79576447529,2.5,Test 1,0,d5cd55,144,1,90,180
255.046575717017,2.5,Test 1,0,d5cd55,144,1,90,180
181.561379579302,2.5,Test 1,0,d5cd55,144,1,90,180
216.440070958575,2.5,Test 1,0,d5cd55,144,1,90,180
316.142810746804,2.5,Test 1,0,d5cd55,144,1,90,180
227.909105740001,2.5,Test 1,0,d5cd55,144,1,90,180
272.278666621696,2.5,Test 1,0,d5cd55,144,1,90,180
285.517207140477,2.5,Test 1,0,d5cd55,144,1,90,180
268.896739177896,2.5,Test 1,0,d5cd55,144,1,90,180
198.737393186409,2.5,Test 1,0,d5cd55,144,1,90,180
190.190889104541,2.5,Test 1,0,d5cd55,144,1,90,180
260.356013475499,2.5,Test 1,0,d5cd55,144,1,90,180
220.867412056302,2.5,Test 1,0,d5cd55,144,1,90,180
237.822369169733,2.5,Test 1,0,d5cd55,144,1,90,180
270.858036600939,2.5,Test 1,0,d5cd55,144,1,90,180
334.904796025957,2.5,Test 1,0,d5cd55,144,1,90,180
225.753774163741,2.5,Test 1,0,d5cd55,144,1,90,180
260.315783372046,2.5,Test 1,0,d5cd55,144,1,90,180
225.917931941525,2.5,Test 1,0,d5cd55,144,1,90,180
209.738550431043,2.5,Test 1,0,d5cd55,144,1,90,180
236.760780395444,2.5,Test 1,0,d5cd55,144,1,90,180
220.802712718064,2.5,Test 1,0,d5cd55,144,1,90,180
246.937653530521,2.5,Test 1,0,d5cd55,144,1,90,180
292.887932114081,2.5,Test 1,0,d5cd55,144,1,90,180
50.9797425508338,2.5,Test 1,0,d5cd55,144,1,90,180
222.192398758044,2.5,Test 1,0,d5cd55,144,1,90,180
211.41046536051,2.5,Test 1,0,d5cd55,144,1,90,180
187.491662800589,2.5,Test 1,0,d5cd55,144,1,90,180
267.886425342846,2.5,Test 1,0,d5cd55,144,1,90,180
194.018629453356,2.5,Test 1,0,d5cd55,144,1,90,180
182.161268995641,2.5,Test 1,0,d5cd55,144,1,90,180
234.993150135206,2.5,Test 1,0,d5cd55,144,1,90,180
318.519921349881,2.5,Test 1,0,d5cd55,144,1,90,180
57.7791322660492,2.5,Test 1,0,d5cd55,144,1,90,180
203.929156939867,2.5,Test 1,0,d5cd55,144,1,90,180
283.922205807881,2.5,Test 1,0,d5cd55,144,1,90,180
241.690492142747,2.5,Test 1,0,d5cd55,144,1,90,180
276.666353488923,2.5,Test 1,0,d5cd55,144,1,90,180
245.140922788181,2.5,Test 1,0,d5cd55,144,1,90,180
192.448575485474,2.5,Test 1,0,d5cd55,144,1,90,180
233.436232575117,2.5,Test 1,0,d5cd55,144,1,90,180
192.548519368166,2.5,Test 1,0,d5cd55,144,1,90,180
182.064372499871,2.5,Test 1,0,d5cd55,144,1,90,180
260.21298689898,2.5,Test 1,0,d5cd55,144,1,90,180
318.12071115331,2.5,Test 1,0,d5cd55,144,1,90,180
257.396030885143,2.5,Test 1,0,d5cd55,144,1,90,180
147.884578928152,2.5,Test 1,0,d5cd55,144,1,90,180
238.540121812414,2.5,Test 1,0,d5cd55,144,1,90,180
230.616126615913,2.5,Test 1,0,d5cd55,144,1,90,180
263.581412297816,2.5,Test 1,0,d5cd55,144,1,90,180
323.365950882824,2.5,Test 1,0,d5cd55,144,1,90,180
225.587968489121,2.5,Test 1,0,d5cd55,144,1,90,180
318.615991879181,2.5,Test 1,0,d5cd55,144,1,90,180
176.975967170693,2.5,Test 1,0,d5cd55,144,1,90,180
230.56528157777,2.5,Test 1,0,d5cd55,144,1,90,180
380.096469238318,2.5,Test 1,0,d5cd55,144,1,90,180
291.481052420951,2.5,Test 1,0,d5cd55,144,1,90,180
190.919777936879,2.5,Test 1,0,d5cd55,144,1,90,180
237.998070499487,2.5,Test 1,0,d5cd55,144,1,90,180
301.693764616578,2.5,Test 1,0,d5cd55,144,1,90,180
275.141146752189,2.5,Test 1,0,d5cd55,144,1,90,180
396.515664146754,2.5,Test 1,0,d5cd55,144,1,90,180
244.074187429721,2.5,Test 1,0,d5cd55,144,1,90,180
195.08721739725,2.5,Test 1,0,d5cd55,144,1,90,180
189.591655837219,2.5,Test 1,0,d5cd55,144,1,90,180
343.689433024033,2.5,Test 1,0,d5cd55,144,1,90,180
283.417623937962,2.5,Test 1,0,d5cd55,144,1,90,180
212.042704103942,2.5,Test 1,0,d5cd55,144,1,90,180
274.138829744261,2.5,Test 1,0,d5cd55,144,1,90,180
169.690956579273,2.5,Test 1,0,d5cd55,144,1,90,180
249.855898546472,2.5,Test 1,0,d5cd55,144,1,90,180
293.073404471123,2.5,Test 1,0,d5cd55,144,1,90,180
226.561649306331,2.5,Test 1,0,d5cd55,144,1,90,180
211.511597981603,2.5,Test 1,0,d5cd55,144,1,90,180
299.962944060847,2.5,Test 1,0,d5cd55,144,1,90,180
222.011883775497,2.5,Test 1,0,d5cd55,144,1,90,180
282.994680154142,2.5,Test 1,0,d5cd55,144,1,90,180
197.713187006015,2.5,Test 1,0,d5cd55,144,1,90,180
158.488184020789,2.5,Test 1,0,d5cd55,144,1,90,180
301.965639728086,2.5,Test 1,0,d5cd55,144,1,90,180
271.890221602744,2.5,Test 1,0,d5cd55,144,1,90,180
278.787740715027,2.5,Test 1,0,d5cd55,144,1,90,180
147.76848152798,2.5,Test 1,0,d5cd55,144,1,90,180
185.271874813181,2.5,Test 1,0,d5cd55,144,1,90,180
177.395712398369,2.5,Test 1,0,d5cd55,144,1,90,180
264.218588022542,2.5,Test 1,0,d5cd55,144,1,90,180
185.894441626611,2.5,Test 1,0,d5cd55,144,1,90,180
230.637859564046,2.5,Test 1,0,d5cd55,144,1,90,180
178.220541920012,2.5,Test 1,0,d5cd55,144,1,90,180
188.706159810307,2.5,Test 1,0,d5cd55,144,1,90,180
350.754467138695,2.5,Test 1,0,d5cd55,144,1,90,180
177.730168024694,2.5,Test 1,0,d5cd55,144,1,90,180
NaN,2.5,Test 1,0,d5cd55,144,1,90,180
150.251609025993,2.5,Test 1,0,d5cd55,144,1,90,180
219.769006221885,2.5,Test 1,0,d5cd55,144,1,90,180
225.967524452619,2.5,Test 1,0,d5cd55,144,1,90,180
210.265995010324,2.5,Test 1,0,d5cd55,144,1,90,180
230.068474794071,2.5,Test 1,0,d5cd55,144,1,90,180
269.033074245561,2.5,Test 1,0,d5cd55,144,1,90,180
239.806247158468,2.5,Test 1,0,d5cd55,144,1,90,180
199.845472756067,2.5,Test 1,0,d5cd55,144,1,90,180
200.062760458938,2.5,Test 1,0,d5cd55,144,1,90,180
325.674071600799,2.5,Test 1,0,d5cd55,144,1,90,180
212.857140343985,2.5,Test 1,0,d5cd55,144,1,90,180
158.758545566743,2.5,Test 1,0,d5cd55,144,1,90,180
541.202092053905,2.5,Test 1,0,d5cd55,144,1,90,180
224.493213298322,2.5,Test 1,0,d5cd55,144,1,90,180
265.702780383198,2.5,Test 1,0,d5cd55,144,1,90,180
303.072792368263,2.5,Test 1,0,d5cd55,144,1,90,180
242.816298995,2.5,Test 1,0,d5cd55,144,1,90,180
193.283237240647,2.5,Test 1,0,d5cd55,144,1,90,180
294.560903236424,2.5,Test 1,0,d5cd55,144,1,90,180
227.583760478684,2.5,Test 1,0,d5cd55,144,1,90,180
170.203686426865,2.5,Test 1,0,d5cd55,144,1,90,180
168.340315769428,2.5,Test 1,0,d5cd55,144,1,90,180
219.259395310704,2.5,Test 1,0,d5cd55,144,1,90,180
216.609709690068,2.5,Test 1,0,d5cd55,144,1,90,180
217.156704075704,2.5,Test 1,0,d5cd55,144,1,90,180
176.876621905097,2.5,Test 1,0,d5cd55,144,1,90,180
322.483765389445,2.5,Test 1,0,d5cd55,144,1,90,180
298.617370268498,2.5,Test 1,0,d5cd55,144,1,90,180
192.753359813339,2.5,Test 1,0,d5cd55,144,1,90,180
294.562201777624,2.5,Test 1,0,d5cd55,144,1,90,180
267.615979798917,2.5,Test 1,0,d5cd55,144,1,90,180
287.619943837903,2.5,Test 1,0,d5cd55,144,1,90,180
343.52247713932,2.5,Test 1,0,d5cd55,144,1,90,180
129.073844889014,2.5,Test 1,0,d5cd55,144,1,90,180
287.219808964782,2.5,Test 1,0,d5cd55,144,1,90,180
175.538413945896,2.5,Test 1,0,d5cd55,144,1,90,180
343.178541012323,2.5,Test 1,0,d5cd55,144,1,90,180
191.534606137581,2.5,Test 1,0,d5cd55,144,1,90,180
218.870968913433,2.5,Test 1,0,d5cd55,144,1,90,180
193.705285393111,2.5,Test 1,0,d5cd55,144,1,90,180
242.322660480973,2.5,Test 1,0,d5cd55,144,1,90,180
130.863225543261,2.5,Test 1,0,d5cd55,144,1,90,180
249.988079242686,2.5,Test 1,0,d5cd55,144,1,90,180
216.300704411192,2.5,Test 1,0,d5cd55,144,1,90,180
255.201083414294,2.5,Test 1,0,d5cd55,144,1,90,180
149.519399365202,2.5,Test 1,0,d5cd55,144,1,90,180
185.096239255257,2.5,Test 1,0,d5cd55,144,1,90,180
170.15487031066,2.5,Test 1,0,d5cd55,144,1,90,180
198.471947414426,2.5,Test 1,0,d5cd55,144,1,90,180
189.105935502062,2.5,Test 1,0,d5cd55,144,1,90,180
232.226835173987,2.5,Test 1,0,d5cd55,144,1,90,180
256.925415644677,2.5,Test 1,0,d5cd55,144,1,90,180
224.537419456277,2.5,Test 1,0,d5cd55,144,1,90,180
225.640739667667,2.5,Test 1,0,d5cd55,144,1,90,180
157.579831201798,2.5,Test 1,0,d5cd55,144,1,90,180
NaN,2.5,Test 1,0,d5cd55,144,1,90,180
308.332317108405,2.5,Test 1,0,d5cd55,144,1,90,180
252.812459186759,2.5,Test 1,0,d5cd55,144,1,90,180
227.719018276359,2.5,Test 1,0,d5cd55,144,1,90,180
235.091959559276,2.5,Test 1,0,d5cd55,144,1,90,180
117.807442884241,2.5,Test 1,0,d5cd55,144,1,90,180
193.260985790509,2.5,Test 1,0,d5cd55,144,1,90,180
216.262479976991,2.5,Test 1,0,d5cd55,144,1,90,180
282.56537650727,2.5,Test 1,0,d5cd55,144,1,90,180
378.190245484284,2.5,Test 1,0,d5cd55,144,1,90,180
200.992884926283,2.5,Test 1,0,d5cd55,144,1,90,180
191.541495036328,2.5,Test 1,0,d5cd55,144,1,90,180
196.932696744242,2.5,Test 1,0,d5cd55,144,1,90,180
173.674929613338,2.5,Test 1,0,d5cd55,144,1,90,180
210.305786125365,2.5,Test 1,0,d5cd55,144,1,90,180
270.433316096503,2.5,Test 1,0,d5cd55,144,1,90,180
123.664394209168,2.5,Test 1,0,d5cd55,144,1,90,180
140.894358419235,2.5,Test 1,0,d5cd55,144,1,90,180
251.51347854273,2.5,Test 1,0,d5cd55,144,1,90,180
238.788256332171,2.5,Test 1,0,d5cd55,144,1,90,180
293.06044020912,2.5,Test 1,0,d5cd55,144,1,90,180
238.283276772441,2.5,Test 1,0,d5cd55,144,1,90,180
225.538066190452,2.5,Test 1,0,d5cd55,144,1,90,180
278.622068608924,2.5,Test 1,0,d5cd55,144,1,90,180
283.541513784976,2.5,Test 1,0,d5cd55,144,1,90,180
225.385347994682,2.5,Test 1,0,d5cd55,144,1,90,180
239.537156713363,2.5,Test 1,0,d5cd55,144,1,90,180
113.399598252399,2.5,Test 1,0,d5cd55,144,1,90,180
298.749943395832,2.5,Test 1,0,d5cd55,144,1,90,180
238.021571098163,2.5,Test 1,0,d5cd55,144,1,90,180
232.158399794407,2.5,Test 1,0,d5cd55,144,1,90,180
276.931002957716,2.5,Test 1,0,d5cd55,144,1,90,180
235.766418824106,2.5,Test 1,0,d5cd55,144,1,90,180
295.337580986588,2.5,Test 1,0,d5cd55,144,1,90,180
279.907928258878,2.5,Test 1,0,d5cd55,144,1,90,180
264.190329229141,2.5,Test 1,0,d5cd55,144,1,90,180
249.330485604296,2.5,Test 1,0,d5cd55,144,1,90,180
192.605019465094,2.5,Test 1,0,d5cd55,144,1,90,180
294.527224337784,2.5,Test 1,0,d5cd55,144,1,90,180
282.684264654533,2.5,Test 1,0,d5cd55,144,1,90,180
182.579844852174,2.5,Test 1,0,d5cd55,144,1,90,180
180.760396517705,2.5,Test 1,0,d5cd55,144,1,90,180
144.304684936027,2.5,Test 1,0,d5cd55,144,1,90,180
295.510456337417,2.5,Test 1,0,d5cd55,144,1,90,180
175.024214596708,2.5,Test 1,0,d5cd55,144,1,90,180
325.054194592526,2.5,Test 1,0,d5cd55,144,1,90,180
200.733936607321,2.5,Test 1,0,d5cd55,144,1,90,180
322.896587737074,2.5,Test 1,0,d5cd55,144,1,90,180
372.434123679562,2.5,Test 1,0,d5cd55,144,1,90,180
271.053332907412,2.5,Test 1,0,d5cd55,144,1,90,180
185.622184545424,2.5,Test 1,0,d5cd55,144,1,90,180
186.674393428055,2.5,Test 1,0,d5cd55,144,1,90,180
294.575319170064,2.5,Test 1,0,d5cd55,144,1,90,180
351.509368498168,2.5,Test 1,0,d5cd55,144,1,90,180
218.695097361047,2.5,Test 1,0,d5cd55,144,1,90,180
277.021326789156,2.5,Test 1,0,d5cd55,144,1,90,180
192.568566725861,2.5,Test 1,0,d5cd55,144,1,90,180
239.239832860619,2.5,Test 1,0,d5cd55,144,1,90,180
107.621327119942,2.5,Test 1,0,d5cd55,144,1,90,180
266.837996991333,2.5,Test 1,0,d5cd55,144,1,90,180
280.775874632475,2.5,Test 2,0,d5cd55,144,1,90,180
248.819325397714,2.5,Test 2,0,d5cd55,144,1,90,180
255.940255054328,2.5,Test 2,0,d5cd55,144,1,90,180
257.096937518221,2.5,Test 2,0,d5cd55,144,1,90,180
275.624793163829,2.5,Test 2,0,d5cd55,144,1,90,180
334.436813493414,2.5,Test 2,0,d5cd55,144,1,90,180
266.817686931062,2.5,Test 2,0,d5cd55,144,1,90,180
407.073602237982,2.5,Test 2,0,d5cd55,144,1,90,180
175.081922473853,2.5,Test 2,0,d5cd55,144,1,90,180
261.12861784772,2.5,Test 2,0,d5cd55,144,1,90,180
130.237986971768,2.5,Test 2,0,d5cd55,144,1,90,180
189.235100789085,2.5,Test 2,0,d5cd55,144,1,90,180
151.991586461992,2.5,Test 2,0,d5cd55,144,1,90,180
215.800298424765,2.5,Test 2,0,d5cd55,144,1,90,180
172.22884540884,2.5,Test 2,0,d5cd55,144,1,90,180
350.541015988629,2.5,Test 2,0,d5cd55,144,1,90,180
246.975562088664,2.5,Test 2,0,d5cd55,144,1,90,180
202.298113630011,2.5,Test 2,0,d5cd55,144,1,90,180
238.266908297426,2.5,Test 2,0,d5cd55,144,1,90,180
211.469669858969,2.5,Test 2,0,d5cd55,144,1,90,180
172.227202148649,2.5,Test 2,0,d5cd55,144,1,90,180
188.966714703967,2.5,Test 2,0,d5cd55,144,1,90,180
122.759963900105,2.5,Test 2,0,d5cd55,144,1,90,180
361.678016459754,2.5,Test 2,0,d5cd55,144,1,90,180
149.502835370546,2.5,Test 2,0,d5cd55,144,1,90,180
186.475468088663,2.5,Test 2,0,d5cd55,144,1,90,180
282.345370005421,2.5,Test 2,0,d5cd55,144,1,90,180
98.2278336849956,2.5,Test 2,0,d5cd55,144,1,90,180
150.935968298642,2.5,Test 2,0,d5cd55,144,1,90,180
239.861619526981,2.5,Test 2,0,d5cd55,144,1,90,180
280.634573268087,2.5,Test 2,0,d5cd55,144,1,90,180
173.840842367297,2.5,Test 2,0,d5cd55,144,1,90,180
334.189520942397,2.5,Test 2,0,d5cd55,144,1,90,180
249.942941275456,2.5,Test 2,0,d5cd55,144,1,90,180
187.902324223761,2.5,Test 2,0,d5cd55,144,1,90,180
76.1289174438246,2.5,Test 2,0,d5cd55,144,1,90,180
289.797386625187,2.5,Test 2,0,d5cd55,144,1,90,180
285.027602124002,2.5,Test 2,0,d5cd55,144,1,90,180
257.771673614528,2.5,Test 2,0,d5cd55,144,1,90,180
213.835033560155,2.5,Test 2,0,d5cd55,144,1,90,180
255.225354476102,2.5,Test 2,0,d5cd55,144,1,90,180
281.635910990235,2.5,Test 2,0,d5cd55,144,1,90,180
313.013184063701,2.5,Test 2,0,d5cd55,144,1,90,180
292.958260399683,2.5,Test 2,0,d5cd55,144,1,90,180
248.181653085708,2.5,Test 2,0,d5cd55,144,1,90,180
223.964075717292,2.5,Test 2,0,d5cd55,144,1,90,180
196.466474187406,2.5,Test 2,0,d5cd55,144,1,90,180
297.727330690958,2.5,Test 2,0,d5cd55,144,1,90,180
178.340407471268,2.5,Test 2,0,d5cd55,144,1,90,180
167.545831530686,2.5,Test 2,0,d5cd55,144,1,90,180
96.5920954675959,2.5,Test 2,0,d5cd55,144,1,90,180
234.862134020676,2.5,Test 2,0,d5cd55,144,1,90,180
292.017900688848,2.5,Test 2,0,d5cd55,144,1,90,180
148.127977750523,2.5,Test 2,0,d5cd55,144,1,90,180
245.623325429992,2.5,Test 2,0,d5cd55,144,1,90,180
197.006663771586,2.5,Test 2,0,d5cd55,144,1,90,180
316.497945796408,2.5,Test 2,0,d5cd55,144,1,90,180
235.808136144563,2.5,Test 2,0,d5cd55,144,1,90,180
299.871227465226,2.5,Test 2,0,d5cd55,144,1,90,180
211.006381791122,2.5,Test 3,0,d5cd55,144,1,90,180
302.701817516329,2.5,Test 3,0,d5cd55,144,1,90,180
228.798184049929,2.5,Test 3,0,d5cd55,144,1,90,180
222.924360044077,2.5,Test 3,0,d5cd55,144,1,90,180
117.970461394359,2.5,Test 3,0,d5cd55,144,1,90,180
188.362261070773,2.5,Test 3,0,d5cd55,144,1,90,180
129.111160960791,2.5,Test 3,0,d5cd55,144,1,90,180
217.677383491705,2.5,Test 3,0,d5cd55,144,1,90,180
208.332335503083,2.5,Test 3,0,d5cd55,144,1,90,180
265.182352980431,2.5,Test 3,0,d5cd55,144,1,90,180
314.495489487083,2.5,Test 3,0,d5cd55,144,1,90,180
313.839701394651,2.5,Test 3,0,d5cd55,144,1,90,180
293.022268431669,2.5,Test 3,0,d5cd55,144,1,90,180
255.026448734785,2.5,Test 3,0,d5cd55,144,1,90,180
202.616761166487,2.5,Test 3,0,d5cd55,144,1,90,180
317.412326088688,2.5,Test 3,0,d5cd55,144,1,90,180
260.042140698967,2.5,Test 3,0,d5cd55,144,1,90,180
151.279406129551,2.5,Test 3,0,d5cd55,144,1,90,180
214.948429758288,2.5,Test 3,0,d5cd55,144,1,90,180
168.27507426765,2.5,Test 3,0,d5cd55,144,1,90,180
356.243543289201,2.5,Base,0,d5cd55,145,1,270,180
228.939087577743,2.5,Base,0,d5cd55,145,1,270,180
302.334774262951,2.5,Base,0,d5cd55,145,1,270,180
402.046758933911,2.5,Base,0,d5cd55,145,1,270,180
318.251471943348,2.5,Base,0,d5cd55,145,1,270,180
278.869568450943,2.5,Base,0,d5cd55,145,1,270,180
311.943468761855,2.5,Base,0,d5cd55,145,1,270,180
327.929145471301,2.5,Base,0,d5cd55,145,1,270,180
364.618141970326,2.5,Base,0,d5cd55,145,1,270,180
329.43530164635,2.5,Base,0,d5cd55,145,1,270,180
351.824668551856,2.5,Base,0,d5cd55,145,1,270,180
260.404275270548,2.5,Base,0,d5cd55,145,1,270,180
284.680471454076,2.5,Base,0,d5cd55,145,1,270,180
354.963749849607,2.5,Base,0,d5cd55,145,1,270,180
290.544709148942,2.5,Base,0,d5cd55,145,1,270,180
324.484313576304,2.5,Base,0,d5cd55,145,1,270,180
296.18543956707,2.5,Base,0,d5cd55,145,1,270,180
342.904386157886,2.5,Base,0,d5cd55,145,1,270,180
295.074149629874,2.5,Base,0,d5cd55,145,1,270,180
315.607754297801,2.5,Base,0,d5cd55,145,1,270,180
333.809349658745,2.5,Base,0,d5cd55,145,1,270,180
345.130225842441,2.5,Base,0,d5cd55,145,1,270,180
310.286819615089,2.5,Base,0,d5cd55,145,1,270,180
368.000965316009,2.5,Base,0,d5cd55,145,1,270,180
377.773667990453,2.5,Base,0,d5cd55,145,1,270,180
346.271095253279,2.5,Base,0,d5cd55,145,1,270,180
303.847570320043,2.5,Test 1,0,d5cd55,145,1,270,180
354.60986049262,2.5,Test 1,0,d5cd55,145,1,270,180
405.843009052055,2.5,Test 1,0,d5cd55,145,1,270,180
319.731046403829,2.5,Test 1,0,d5cd55,145,1,270,180
348.633260550394,2.5,Test 1,0,d5cd55,145,1,270,180
326.3378503703,2.5,Test 1,0,d5cd55,145,1,270,180
351.344472494716,2.5,Test 1,0,d5cd55,145,1,270,180
332.019361615224,2.5,Test 1,0,d5cd55,145,1,270,180
335.023558457907,2.5,Test 1,0,d5cd55,145,1,270,180
329.011668050592,2.5,Test 1,0,d5cd55,145,1,270,180
389.03942195746,2.5,Test 1,0,d5cd55,145,1,270,180
304.495381687651,2.5,Test 1,0,d5cd55,145,1,270,180
